species,dd_long,dd_lat
Virachola_isocrates,67.01174,25.12496
Virachola_isocrates,69.08449,24.24444
Virachola_isocrates,73.24132,34.62373
Virachola_isocrates,73.14377,34.44289
Virachola_isocrates,73.31866,34.32273
Callophrys_naderii,69.44245,31.15850
Callophrys_naderii,66.91071,30.16627
Callophrys_suaveola,72.50122,36.11312
Callophrys_suaveola,71.69505,36.04554
Callophrys_suaveola,71.70077,35.99129
Neolycaena_connae,67.88022,30.53324
Neolycaena_connae,67.55899,30.52895
Neolycaena_connae,66.73522,29.67806
Neolycaena_connae,66.71809,29.96074
Neolycaena_connae,67.04931,29.96645
Neolycaena_connae,66.86800,30.23771
Neolycaena_connae,67.20207,30.40189
Neolycaena_connae,67.05074,30.24056
Satyrium_deria,66.67154,30.71346
Satyrium_deria,66.85571,30.36225
Satyrium_deria,66.68011,30.21663
Satyrium_deria,66.70152,29.93823
Satyrium_deria,66.86856,30.20949
Satyrium_deria,67.18979,30.08528
Satyrium_deria,73.37853,36.54314
Satyrium_deria,73.36782,36.39323
Satyrium_deria,72.96807,36.15767
Satyrium_deria,72.62186,36.13982
Satyrium_deria,72.94666,35.75078
Satyrium_deria,73.87108,35.86142
Satyrium_deria,74.22443,36.10770
Satyrium_deria,72.56832,35.36888
Satyrium_deria,74.63488,35.30106
Satyrium_deria,74.43501,35.01553
Satyrium_deria,74.77765,35.14759
Satyrium_deria,74.97039,35.14045
Satyrium_deria,75.44784,35.42791
Satyrium_deria,72.36120,34.73715
Satyrium_deria,73.00080,34.98081
Satyrium_deria,73.62898,34.83995
Satyrium_deria,73.26349,34.36976
Satyrium_deria,73.41959,34.09375
Satyrium_deria,73.26159,34.55822
Satyrium_deria,73.26540,34.71241
Satyrium_deria,73.45766,34.69337
Satyrium_deria,71.95622,35.15998
Satyrium_deria,71.82106,36.20124
Satyrium_deria,72.12754,36.15936
Satyrium_deria,72.16180,35.75009
Satyrium_deria,71.92005,35.87382
Satyrium_deria,71.92386,36.02801
Satyrium_deria,72.12754,35.90809
Satyrium_deria,71.80393,35.65301
Heliophorus_bakeri,71.68791,35.99803
Heliophorus_bakeri,71.75453,35.57092
Heliophorus_bakeri,71.76643,35.52452
Heliophorus_bakeri,72.19116,36.06347
Heliophorus_bakeri,72.51120,35.53166
Heliophorus_bakeri,72.58615,35.42339
Heliophorus_bakeri,72.50430,33.71280
Heliophorus_bakeri,73.86071,34.82044
Heliophorus_bakeri,73.54781,34.93049
Heliophorus_bakeri,73.52759,34.82341
Heliophorus_bakeri,73.61384,34.82044
Heliophorus_bakeri,73.54365,34.71276
Heliophorus_bakeri,73.44371,34.63305
Heliophorus_bakeri,72.81755,34.70854
Heliophorus_bakeri,73.31700,34.31093
Heliophorus_bakeri,73.25062,34.25168
Heliophorus_bakeri,73.31843,34.11962
Heliophorus_bakeri,73.39338,34.16888
Heliophorus_bakeri,73.32200,34.22741
Heliophorus_tamu,73.36185,34.11636
Hyrcanana_evansii,71.69346,35.99150
Hyrcanana_evansii,71.76484,36.10000
Hyrcanana_evansii,71.97899,35.79305
Hyrcanana_evansii,71.91046,35.68027
Hyrcanana_evansii,71.77341,35.57034
Hyrcanana_evansii,71.70488,35.45469
Hyrcanana_evansii,72.50295,36.11428
Hyrcanana_evansii,71.63123,35.80388
Hyrcanana_evansii,71.62945,35.89846
Hyrcanana_evansii,71.70083,35.85742
Hyrcanana_evansii,71.62826,35.73250
Hyrcanana_evansii,71.79292,36.22374
Hyrcanana_evansii,71.89857,36.28655
Hyrcanana_evansii,71.93426,36.21517
Hyrcanana_evansii,72.00374,36.26871
Hyrcanana_evansii,72.26429,36.56733
Hyrcanana_sartha,66.79612,30.00780
Hyrcanana_sartha,67.10878,30.28905
Hyrcanana_sartha,67.57420,30.73449
Hyrcanana_sartha,67.85974,30.73877
Lycaena_aditya,74.40885,36.93356
Lycaena_aditya,74.48711,36.93841
Lycaena_aditya,71.37331,36.27320
Lycaena_aditya,71.74106,35.95115
Lycaena_aditya,71.66834,35.90440
Lycaena_aditya,71.67942,36.00483
Lycaena_aditya,71.57709,35.98180
Lycaena_aditya,71.74886,36.09606
Lycaena_aditya,72.48749,36.08048
Lycaena_aditya,72.34724,36.63522
Lycaena_aditya,72.71396,36.34538
Lycaena_aditya,72.77629,36.13813
Lycaena_aditya,73.27338,36.42486
Lycaena_aditya,73.98863,35.97607
Lycaena_aditya,73.99149,36.30422
Lycaena_aditya,74.55189,35.12294
Lycaena_aditya,75.62944,35.15976
Lycaena_aditya,75.49738,35.27546
Lycaena_aditya,76.44170,34.98328
Lycaena_aditya,76.50832,35.73126
Lycaena_aditya,76.42651,35.73710
Lycaena_aditya,76.01979,35.74996
Lycaena_aditya,75.79423,36.00474
Lycaena_aditya,74.63896,36.08362
Lycaena_aditya,74.55130,36.13183
Lycaena_aditya,74.63721,36.18793
Lycaena_aditya,74.56884,36.24140
Lycaena_aditya,74.42859,36.19144
Lycaena_aditya,74.85196,36.41495
Lycaena_aditya,74.78622,36.64285
Lycaena_aditya,74.77833,36.73314
Lycaena_aditya,74.72486,36.78748
Lycaena_aditya,74.72311,36.87777
Lycaena_aditya,74.80725,36.92291
Lycaena_aditya,74.66000,36.98470
Lycaena_aditya,71.61719,35.75360
Lycaena_aditya,76.29140,35.68377
Lycaena_balucha,66.90473,30.51133
Lycaena_balucha,67.07787,30.37558
Lycaena_balucha,67.23716,30.44761
Lycaena_balucha,67.20305,30.73021
Lycaena_kasyapa,74.83759,36.65815
Lycaena_kasyapa,74.39296,36.11925
Lycaena_kasyapa,74.05170,35.92576
Lycaena_kasyapa,75.26586,35.49983
Lycaena_kasyapa,75.46194,35.30063
Lycaena_kasyapa,75.53363,35.24349
Lycaena_kasyapa,75.66686,35.18895
Lycaena_kasyapa,75.32404,35.13675
Lycaena_kasyapa,74.69812,35.25621
Lycaena_kasyapa,74.61813,35.23648
Lycaena_kasyapa,74.62644,35.14298
Lycaena_kasyapa,74.56203,35.07805
Lycaena_kasyapa,74.58385,35.14142
Lycaena_kasyapa,74.48204,35.03130
Lycaena_kasyapa,74.46334,35.09883
Lycaena_kasyapa,74.39218,35.03130
Lycaena_kasyapa,74.53762,35.09519
Lycaena_kasyapa,73.91794,35.03286
Lycaena_kasyapa,73.85068,34.92560
Lycaena_kasyapa,72.43290,36.09224
Lycaena_kasyapa,71.56233,35.97614
Lycaena_kasyapa,71.64518,35.97329
Lycaena_kasyapa,71.72621,35.27790
Lycaena_kasyapa,72.66041,35.23661
Lycaena_kasyapa,72.58379,35.49398
Lycaena_kasyapa,73.10296,35.40153
Lycaena_kasyapa,72.88142,35.49502
Lycaena_kasyapa,72.88376,35.60410
Lycaena_kasyapa,73.38657,34.08036
Lycaena_kasyapa,73.31904,34.13230
Lycaena_kasyapa,73.24840,34.19048
Lycaena_kasyapa,73.39384,34.19463
Lycaena_kasyapa,73.38137,34.25073
Lycaena_kasyapa,73.34501,34.16554
Lycaena_kasyapa,73.51123,34.77743
Lycaena_kasyapa,73.37358,34.60810
Lycaena_kasyapa,73.44630,34.67458
Lycaena_kasyapa,73.51591,34.63303
Lycaena_kasyapa,71.64836,35.74064
Lycaena_lamponides,67.64675,30.73202
Lycaena_pavana,73.06889,34.00234
Lycaena_pavana,73.45050,34.21392
Lycaena_phlaeas,66.94551,24.88314
Lycaena_phlaeas,66.66521,29.99946
Lycaena_phlaeas,67.13492,30.42491
Lycaena_phlaeas,67.39618,30.49344
Lycaena_phlaeas,72.25111,36.45244
Lycaena_phlaeas,72.62588,36.07589
Lycaena_phlaeas,72.04945,35.56014
Lycaena_phlaeas,71.93702,35.76002
Lycaena_phlaeas,71.90133,36.09552
Lycaena_phlaeas,72.07087,35.94740
Lycaena_phlaeas,71.82281,35.94204
Lycaena_phlaeas,73.11081,35.37364
Lycaena_phlaeas,72.67490,35.10333
Lycaena_phlaeas,72.42553,34.72071
Lycaena_phlaeas,72.03339,34.99292
Lycaena_phlaeas,71.46803,34.58366
Lycaena_phlaeas,71.74595,34.60650
Lycaena_phlaeas,71.91156,34.72642
Lycaena_phlaeas,71.46042,34.11728
Lycaena_phlaeas,73.79003,35.99111
Lycaena_phlaeas,74.08270,35.98397
Lycaena_phlaeas,74.08746,36.22430
Lycaena_phlaeas,74.46104,36.07201
Lycaena_phlaeas,73.74720,35.04170
Lycaena_phlaeas,74.27782,35.00839
Lycaena_phlaeas,74.58953,35.07264
Lycaena_phlaeas,74.58001,35.29393
Lycaena_phlaeas,75.23912,35.43431
Lycaena_phlaeas,75.45327,35.32724
Lycaena_phlaeas,75.43424,35.04646
Lycaena_phlaeas,75.09397,35.12974
Lycaena_phlaeas,75.66267,35.97683
Lycaena_phlaeas,75.98627,35.69368
Lycaena_phlaeas,76.14332,35.55329
Lycaena_phlaeas,72.54034,33.63068
Lycaena_phlaeas,72.86585,33.57548
Lycaena_phlaeas,72.86204,33.74680
Lycaena_phlaeas,73.17042,33.76393
Lycaena_phlaeas,73.64631,33.90099
Lycaena_phlaeas,73.51877,34.08754
Lycaena_phlaeas,73.15138,34.09896
Lycaena_phlaeas,73.05430,34.56914
Lycaena_phlaeas,73.35887,34.78615
Lycaena_phlaeas,73.16851,34.31216
Lycaena_phlaeas,73.37600,34.16559
Lycaena_phlaeas,73.39123,34.43018
Lycaena_phlaeas,73.59111,34.55011
Lycaena_phlaeas,73.31509,34.56153
Lycaena_phlaeas,74.38680,36.81012
Lycaena_phlaeas,74.48079,36.66378
Lycaena_phlaeas,74.68780,36.73517
Lycaena_phlaeas,74.65211,36.90173
Lycaena_phlaeas,74.84247,36.89102
Lycaena_phlaeas,74.78893,36.48175
Lycaena_phlaeas,75.35643,36.78513
Nesa_sena,71.20822,34.15122
Nesa_sena,72.56422,35.11044
Nesa_sena,72.79860,34.76257
Nesa_sena,72.41407,36.03986
Nesa_sena,71.74997,35.46641
Nesa_sena,71.75592,35.30461
Nesa_sena,71.75770,35.19396
Nesa_sena,71.74164,35.92148
Nesa_sena,71.73866,36.03034
Nesa_sena,71.68632,36.13920
Nesa_sena,71.66312,36.08864
Nesa_sena,73.31958,36.21975
Nesa_sena,74.72398,35.31454
Nesa_sena,74.34267,35.37522
Nesa_sena,74.03756,36.05146
Nesa_sena,74.03684,35.93939
Nesa_sena,74.17533,35.94082
Nesa_sena,74.24386,36.16353
Nesa_sena,74.29525,36.11499
Nesa_sena,74.38448,36.21707
Nesa_sena,74.41446,36.16068
Nesa_sena,74.48228,36.21707
Nesa_sena,72.53469,33.66391
Nesa_sena,72.84687,33.95992
Nesa_sena,73.08101,34.09697
Nesa_sena,72.94967,33.66962
Nesa_sena,73.01629,33.78098
Nesa_sena,73.07625,33.85236
Nesa_sena,73.06697,34.41796
Nesa_sena,73.13550,34.45223
Nesa_sena,73.20213,34.39226
Nesa_sena,73.20308,34.31041
Nesa_sena,73.20118,34.23712
Nesa_sena,73.27542,34.23903
Nesa_sena,73.34775,34.20476
Nesa_sena,73.33633,34.12862
Nesa_sena,73.33538,34.34658
Nesa_sena,73.34204,34.44842
Nesa_sena,73.33157,34.55883
Nesa_sena,73.32776,34.62926
Nesa_sena,73.39915,34.68446
Nesa_sena,73.47243,34.69208
Nesa_sena,73.47339,34.76727
Acytolepis_puspa,73.09919,34.04539
Acytolepis_puspa,73.34760,34.06609
Acytolepis_puspa,73.13845,33.85907
Acytolepis_puspa,73.00282,33.85622
Azanus_jesous,72.16736,30.35804
Azanus_ubaldus,67.00154,25.03572
Azanus_ubaldus,69.99548,32.82805
Azanus_ubaldus,70.94536,31.93147
Azanus_ubaldus,72.17586,32.65712
Azanus_ubaldus,72.68507,32.94028
Azanus_ubaldus,74.19630,31.42952
Azanus_ubaldus,71.58171,34.36427
Azanus_ubaldus,71.57338,34.09539
Azanus_ubaldus,73.41889,34.32639
Azanus_ubaldus,73.40176,34.04942
Azanus_ubaldus,73.59307,34.04799
Azanus_ubaldus,72.53516,33.71391
Azanus_ubaldus,72.89922,33.54973
Azanus_ubaldus,72.72219,33.55973
Azanus_ubaldus,72.89351,33.79529
Azanus_ubaldus,73.08196,33.83955
Azanus_ubaldus,73.22473,33.68964
Azanus_uranus,67.01440,25.25103
Azanus_uranus,67.02867,24.98334
Azanus_uranus,69.07620,24.21953
Azanus_uranus,67.89004,30.91058
Azanus_uranus,71.54275,30.25432
Azanus_uranus,74.02231,31.40313
Azanus_uranus,71.52066,34.05242
Azanus_uranus,72.34514,33.60627
Azanus_uranus,72.70563,33.53667
Azanus_uranus,72.61997,33.13335
Azanus_uranus,73.02864,33.31538
Azanus_uranus,73.11252,33.52418
Azanus_zena,66.99197,25.04313
Azanus_zena,73.07780,34.55086
Azanus_zena,73.05162,34.39739
Azanus_zena,73.19677,34.14635
Azanus_zena,73.40854,34.14397
Azanus_zena,73.41211,34.41166
Azanus_zena,73.20986,34.31886
Castalius_rosimon,73.08957,33.74192
Castalius_rosimon,73.38081,34.02531
Castalius_rosimon,73.60567,33.91609
Catochrysops_strabo,66.94469,25.09150
Catochrysops_strabo,69.01244,24.22597
Catochrysops_strabo,74.23619,31.41052
Catochrysops_strabo,72.21698,32.65815
Catochrysops_strabo,72.76033,33.72438
Catochrysops_strabo,73.02492,33.84907
Catochrysops_strabo,72.84408,33.86620
Celastrina_argiolus,72.44544,36.05241
Celastrina_argiolus,73.27111,36.43075
Celastrina_argiolus,71.81726,35.05780
Celastrina_argiolus,71.81964,35.68835
Celastrina_argiolus,71.92196,35.98817
Celastrina_argiolus,71.82678,35.83112
Celastrina_argiolus,73.07461,35.11510
Celastrina_argiolus,72.84904,33.87041
Celastrina_argiolus,73.12315,33.86184
Celastrina_argiolus,73.34872,33.81187
Celastrina_argiolus,73.63140,33.94750
Celastrina_argiolus,73.65567,33.79474
Celastrina_argiolus,73.40940,34.95901
Celastrina_argiolus,73.55931,34.83052
Celastrina_argiolus,73.21845,34.76092
Celastrina_argiolus,73.14349,34.62708
Celastrina_argiolus,73.32017,34.41828
Celastrina_argiolus,73.49506,34.62351
Celastrina_argiolus,73.32160,34.63450
Celastrina_argiolus,75.90950,35.69039
Celastrina_argiolus,76.07606,34.98844
Celastrina_argiolus,75.73401,35.14906
Celastrina_argiolus,75.57043,35.21747
Celastrina_argiolus,75.37115,35.22342
Celastrina_argiolus,75.04992,35.31265
Celastrina_argiolus,74.22365,35.00153
Celastrina_argiolus,74.42174,34.92122
Celastrina_argiolus,74.43066,35.12288
Celastrina_argiolus,74.62697,35.24959
Celastrina_argiolus,74.63768,35.40128
Celastrina_argiolus,74.73393,36.53295
Celastrina_argiolus,74.58164,36.17508
Celastrina_argiolus,74.57022,35.97140
Celastrina_argiolus,74.21806,35.79246
Celastrina_argiolus,73.95917,35.91239
Celastrina_argiolus,73.97059,36.13701
Celastrina_argiolus,74.25423,36.25884
Celastrina_argiolus,74.23329,36.12178
Celastrina_argiolus,73.34099,34.13208
Celastrina_huegelii,73.76192,33.83296
Chilades_lajus,66.90148,24.99904
Chilades_lajus,69.00849,24.23404
Chilades_lajus,66.75899,30.06123
Chilades_lajus,73.23992,34.12856
Chilades_lajus,73.03648,33.52893
Chilades_lajus,73.22922,33.50930
Chilades_lajus,73.39875,33.64672
Chilades_lajus,74.10248,31.41458
Chilades_pandava,74.19818,31.38504
Chilades_pandava,73.15598,34.02029
Chilades_pandava,72.61703,33.87276
Chilades_pandava,72.81096,33.86801
Chilades_putli,67.00015,24.98518
Chilades_putli,69.08028,24.26230
Chilades_putli,71.14422,34.01381
Chilades_putli,71.47615,34.15301
Chilades_putli,72.82888,34.71694
Chilades_putli,73.43921,34.70267
Chilades_putli,74.73483,35.19878
Chilades_putli,73.37140,32.85739
Chilades_putli,72.42342,33.58765
Chilades_putli,72.60759,33.59622
Chilades_putli,72.72466,33.46630
Chilades_putli,72.93453,33.73042
Chilades_putli,73.05445,33.56623
Chilades_putli,73.23577,33.72328
Chilades_trochylus,67.03579,25.23803
Chilades_trochylus,67.04471,24.96142
Chilades_trochylus,69.30324,27.82010
Chilades_trochylus,66.70027,29.99422
Chilades_trochylus,66.90109,30.18172
Chilades_trochylus,74.13810,36.20770
Chilades_trochylus,73.93466,35.93644
Chilades_trochylus,73.95608,35.38857
Chilades_trochylus,73.50814,35.42070
Chilades_trochylus,71.91759,35.17026
Chilades_trochylus,71.99373,35.33777
Chilades_trochylus,72.35541,36.02306
Chilades_trochylus,72.04323,36.00021
Chilades_trochylus,71.80909,35.95453
Chilades_trochylus,71.92140,35.60808
Chilades_trochylus,71.91949,35.76036
Chilades_trochylus,70.02306,32.93404
Chilades_trochylus,70.34905,33.08870
Chilades_trochylus,71.21755,34.09522
Chilades_trochylus,72.49937,33.62837
Chilades_trochylus,72.77063,33.52177
Chilades_trochylus,72.74493,33.79969
Chilades_trochylus,72.95527,33.79207
Chilades_trochylus,72.35065,30.96832
Chilades_trochylus,74.14584,31.35486
Chilades_trochylus,72.39622,32.64286
Cupido_alaina,72.52116,36.10295
Cupido_alaina,72.91615,36.71590
Cupido_alaina,74.62365,36.16291
Cupido_alaina,74.83864,36.34161
Cupido_alaina,74.48886,36.16612
Cupido_alaina,74.37940,36.18159
Euchrysops_cnejus,66.90119,24.92273
Euchrysops_cnejus,69.09743,24.33976
Euchrysops_cnejus,72.23011,32.61921
Euchrysops_cnejus,74.08609,31.32538
Euchrysops_cnejus,73.14799,34.70897
Euchrysops_cnejus,73.35976,34.44009
Euchrysops_cnejus,73.38118,34.15694
Euchrysops_cnejus,73.17654,34.06176
Euchrysops_cnejus,73.18606,33.85475
Euchrysops_cnejus,72.58168,33.63822
Euchrysops_cnejus,72.57454,33.75005
Euchrysops_cnejus,72.65068,33.86664
Euchrysops_cnejus,72.91004,33.86664
Euchrysops_cnejus,72.81248,33.64297
Euchrysops_cnejus,73.06709,33.62870
Euchrysops_cnejus,73.00998,33.75243
Everes_argiades,70.13946,32.95460
Everes_argiades,75.40759,35.61484
Everes_argiades,75.38665,35.26649
Everes_argiades,72.40459,36.13559
Everes_argiades,71.95308,35.99817
Everes_argiades,71.94238,35.36821
Everes_argiades,71.94059,35.10052
Everes_argiades,72.48799,33.65060
Everes_argiades,73.26274,34.25403
Everes_argiades,73.47213,34.79845
Everes_argiades,73.37124,34.55670
Everes_argiades,73.46642,34.37015
Everes_dipora,71.74718,36.01930
Everes_dipora,71.67818,35.96220
Everes_dipora,75.58151,35.26174
Everes_dipora,74.60926,36.26849
Everes_dipora,74.21141,36.21900
Everes_dipora,73.92588,36.03531
Everes_dipora,74.07721,35.98391
Everes_dipora,74.21712,35.92395
Everes_dipora,74.43223,35.87065
Everes_dipora,73.71863,34.70961
Everes_dipora,73.50210,34.76386
Everes_dipora,73.49686,34.66916
Everes_dipora,72.62360,34.80598
Everes_dipora,73.93241,33.84307
Everes_dipora,72.52631,33.71101
Everes_dipora,72.85682,33.89304
Everes_dipora,73.00815,34.04723
Everes_dipora,73.08810,33.86449
Everes_dipora,73.09096,33.76526
Everes_dipora,73.18518,33.86235
Everes_dipora,73.36947,34.34121
Everes_dipora,73.37245,34.23592
Everes_dipora,73.37066,34.10624
Everes_dipora,73.23503,34.28530
Everes_dipora,73.16543,34.21808
Everes_dipora,73.24574,34.17465
Everes_dipora,73.30463,34.17762
Everes_dipora,73.30761,34.28232
Everes_huegelii,71.71390,35.99194
Everes_lacturnus,73.22392,34.22693
Everes_lacturnus,73.15540,33.83860
Glaucopsyche_seminigra,68.44175,31.37851
Glaucopsyche_seminigra,67.19491,30.58377
Iolana_gigantea,71.72048,36.19522
Iolana_gigantea,71.85610,36.19879
Iolana_gigantea,75.52345,35.28936
Iolana_gigantea,74.66684,35.26438
Iolana_gigantea,73.02145,36.15073
Iolana_gigantea,73.29651,36.42199
Iolana_gigantea,73.80105,36.35727
Iolana_gigantea,73.99807,35.98226
Iolana_gigantea,74.09420,36.14407
Iolana_gigantea,74.27409,36.25257
Iolana_gigantea,74.27504,36.18880
Iolana_gigantea,74.52346,36.19166
Iolana_gigantea,74.64148,36.20212
Iolana_gigantea,74.83793,36.71418
Iolana_gigantea,74.87314,36.46387
Jamides_celeno,73.03687,33.71699
Lachides_contracta,67.02815,25.24637
Lachides_contracta,66.96723,24.98177
Lachides_contracta,68.43441,25.41340
Lachides_contracta,69.10740,24.27166
Lachides_contracta,66.87903,30.20921
Lachides_contracta,67.74992,30.60539
Lachides_contracta,71.45069,30.18589
Lachides_contracta,71.84937,34.70861
Lachides_contracta,71.45914,34.02808
Lachides_contracta,72.80353,33.85676
Lachides_contracta,73.13666,33.85200
Lachides_contracta,73.40078,34.05426
Lachides_contracta,73.72438,33.84011
Lachides_ella,71.48341,34.22351
Lachides_ella,72.63626,33.66136
Lachides_ella,66.98124,24.97728
Lampides_boeticus,66.75791,29.93800
Lampides_boeticus,66.76147,29.79345
Lampides_boeticus,66.98276,25.00954
Lampides_boeticus,69.13427,24.23146
Lampides_boeticus,71.90980,30.35691
Lampides_boeticus,71.37442,30.27660
Lampides_boeticus,71.63021,29.33076
Lampides_boeticus,74.19229,31.43742
Lampides_boeticus,73.79112,32.18838
Lampides_boeticus,71.07163,34.06390
Lampides_boeticus,71.40285,34.47745
Lampides_boeticus,71.55978,34.20262
Lampides_boeticus,72.00569,36.13094
Lampides_boeticus,71.78440,35.99388
Lampides_boeticus,71.78011,35.70977
Lampides_boeticus,71.94430,35.57271
Lampides_boeticus,71.80581,35.35713
Lampides_boeticus,75.34865,35.29384
Lampides_boeticus,74.01318,35.90953
Lampides_boeticus,74.43256,35.06184
Lampides_boeticus,73.74549,35.46635
Lampides_boeticus,73.46888,35.47230
Lampides_boeticus,73.32908,36.10881
Lampides_boeticus,72.60335,35.97496
Lampides_boeticus,72.57658,35.43066
Lampides_boeticus,72.55576,34.96369
Lampides_boeticus,73.59725,34.82187
Lampides_boeticus,73.52111,34.66388
Lampides_boeticus,73.23747,34.62771
Lampides_boeticus,73.36121,34.35360
Lampides_boeticus,73.26222,34.17085
Lampides_boeticus,73.03760,34.07758
Lampides_boeticus,72.88151,33.88151
Lampides_boeticus,72.72161,33.68544
Lampides_boeticus,72.50650,33.75778
Lampides_boeticus,73.20892,33.75017
Lampides_boeticus,73.04902,33.60169
Lampides_boeticus,73.53443,33.74065
Lampides_boeticus,73.73431,33.87961
Lampides_boeticus,73.58392,34.08139
Lampides_boeticus,73.39928,33.99953
Lampides_boeticus,73.24699,34.01476
Leptotes_plinius,66.89169,24.91094
Leptotes_plinius,69.09567,24.28634
Leptotes_plinius,71.62682,30.31648
Leptotes_plinius,71.64764,29.31711
Leptotes_plinius,70.20509,28.42481
Leptotes_plinius,74.20960,31.45291
Leptotes_plinius,74.14494,35.89715
Leptotes_plinius,73.16912,34.32897
Leptotes_plinius,73.14057,34.07377
Leptotes_plinius,73.32795,33.83107
Leptotes_plinius,73.65097,33.67938
Leptotes_plinius,72.82648,33.68473
Leptotes_plinius,72.98888,33.77039
Leptotes_plinius,73.15842,33.61156
Lycaenesthes_lycaenina,67.03190,24.98780
Oreolyce_vardhana,73.84548,33.85999
Oreolyce_vardhana,73.30296,34.33327
Oreolyce_vardhana,73.16876,34.22048
Oreolyce_vardhana,73.23372,34.12697
Oreolyce_vardhana,73.30724,34.17694
Oreolyce_vardhana,73.38006,34.07200
Oreolyce_vardhana,73.30439,34.12340
Plebejus_agestis,72.01391,36.09672
Plebejus_agestis,71.83902,35.96109
Plebejus_agestis,71.83902,35.70768
Plebejus_agestis,71.80690,35.24369
Plebejus_agestis,72.43150,34.95458
Plebejus_agestis,73.18460,35.37218
Plebejus_agestis,73.70571,34.83680
Plebejus_agestis,73.36306,34.51914
Plebejus_agestis,73.17747,34.42277
Plebejus_agestis,73.15248,34.12296
Plebejus_agestis,73.15248,33.86598
Plebejus_agestis,73.34165,34.11582
Plebejus_agestis,73.35592,34.23360
Plebejus_agestis,73.62718,34.00518
Plebejus_agestis,73.83420,33.85170
Plebejus_agestis,74.46237,35.09021
Plebejus_agestis,74.38385,33.62684
Plebejus_agestis,75.16550,34.36210
Plebejus_agestis,75.16550,35.33292
Plebejus_agestis,75.49387,35.19729
Plebejus_agestis,74.53376,36.21808
Plebejus_agestis,74.11616,36.23949
Plebejus_agestis,73.98053,35.89685
Plebejus_artaxerxes,71.67907,35.30299
Plebejus_artaxerxes,71.60055,35.88120
Plebejus_artaxerxes,71.66479,35.99184
Plebejus_artaxerxes,71.72190,36.15960
Plebejus_artaxerxes,71.80280,36.15603
Plebejus_artaxerxes,72.36887,36.64048
Plebejus_artaxerxes,72.51997,36.11224
Plebejus_artaxerxes,72.78171,36.19909
Plebejus_artaxerxes,73.28140,36.42038
Plebejus_artaxerxes,73.28021,36.35733
Plebejus_artaxerxes,73.90842,35.00651
Plebejus_artaxerxes,73.68047,34.89658
Plebejus_artaxerxes,74.71235,36.85593
Plebejus_artaxerxes,74.78623,36.11811
Plebejus_artaxerxes,74.57493,36.25517
Plebejus_artaxerxes,74.31081,36.20663
Plebejus_artaxerxes,74.17447,36.25874
